country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Cyprus,CY,2021-W02,national,CY,Cyprus,1618,63803,896007,7120.81490434785,2.53593091233954,TESSy
Cyprus,CY,2021-W03,national,CY,Cyprus,1049,52141,896007,5819.26257272544,2.01185247693754,TESSy
Cyprus,CY,2021-W04,national,CY,Cyprus,859,103139,896007,11510.9591777743,0.832856630372604,TESSy
Cyprus,CY,2021-W05,national,CY,Cyprus,883,226847,896007,25317.5477423726,0.389249141491843,TESSy
Cyprus,CY,2021-W06,national,CY,Cyprus,754,226921,896007,25325.8066064216,0.332274227594625,TESSy
Cyprus,CY,2021-W07,national,CY,Cyprus,747,214857,896007,23979.3885538841,0.347673103506053,TESSy
Cyprus,CY,2021-W08,national,CY,Cyprus,1447,256889,896007,28670.4233337463,0.563278303080319,TESSy
Cyprus,CY,2021-W09,national,CY,Cyprus,2171,290194,896007,32387.4701871749,0.748120223023219,TESSy
Cyprus,CY,2021-W10,national,CY,Cyprus,2773,319209,896007,35625.7261383003,0.868709842141042,TESSy
Cyprus,CY,2021-W11,national,CY,Cyprus,2567,327911,896007,36596.9239079605,0.782834366642168,TESSy
Cyprus,CY,2021-W12,national,CY,Cyprus,2413,304447,896007,33978.1943667851,0.792584587793606,TESSy
Cyprus,CY,2021-W13,national,CY,Cyprus,3082,363713,896007,40592.6516199092,0.847371416473978,TESSy
Cyprus,CY,2021-W14,national,CY,Cyprus,3792,376131,896007,41978.5782923571,1.00815939127591,TESSy
Cyprus,CY,2021-W15,national,CY,Cyprus,4754,405916,896007,45302.771072101,1.17117827333734,TESSy
Cyprus,CY,2021-W16,national,CY,Cyprus,6090,422400,896007,47142.4888421631,1.44176136363636,TESSy
Cyprus,CY,2021-W17,national,CY,Cyprus,4081,236995,896007,26450.1281798022,1.72197725690415,TESSy
Cyprus,CY,2021-W18,national,CY,Cyprus,3002,300554,896007,33543.7111540423,0.998822175050074,TESSy
Cyprus,CY,2021-W19,national,CY,Cyprus,1632,385548,896007,43029.5745457346,0.423293597684335,TESSy
Cyprus,CY,2021-W20,national,CY,Cyprus,847,302785,896007,33792.7047444942,0.279736446653566,TESSy
Cyprus,CY,2021-W21,national,CY,Cyprus,496,274694,896007,30657.572987711,0.180564555468995,TESSy
Cyprus,CY,2021-W22,national,CY,Cyprus,372,262562,896007,29303.56570875,0.141680822053458,TESSy
Cyprus,CY,2021-W23,national,CY,Cyprus,411,233130,896007,26018.7699426455,0.176296486938618,TESSy
Cyprus,CY,2021-W24,national,CY,Cyprus,453,201597,896007,22499.4894013105,0.224705724787571,TESSy
Cyprus,CY,2021-W25,national,CY,Cyprus,1142,253702,896007,28314.7341482823,0.450134409661729,TESSy
Cyprus,CY,2021-W26,national,CY,Cyprus,3237,264007,896007,29464.8367702485,1.22610385330692,TESSy
Cyprus,CY,2021-W27,national,CY,Cyprus,6250,393857,896007,43956.9110509181,1.58687036157793,TESSy
Cyprus,CY,2021-W28,national,CY,Cyprus,6924,504666,896007,56323.8903267497,1.371996528397,TESSy
Cyprus,CY,2021-W29,national,CY,Cyprus,6522,525868,896007,58690.1664830744,1.24023519210144,TESSy
Cyprus,CY,2021-W30,national,CY,Cyprus,4505,408184,896007,45555.8940945774,1.10366893361817,TESSy
Cyprus,CY,2021-W31,national,CY,Cyprus,3759,329652,896007,36791.2304256552,1.14029340031306,TESSy
Cyprus,CY,2021-W32,national,CY,Cyprus,2890,332594,896007,37119.5760747405,0.868927280708612,TESSy
Cyprus,CY,2021-W33,national,CY,Cyprus,2461,312549,896007,34882.4283738855,0.78739653622312,TESSy
Cyprus,CY,2021-W34,national,CY,Cyprus,1944,291094,896007,32487.9158310147,0.66782551340804,TESSy
Cyprus,CY,2021-W35,national,CY,Cyprus,3491,348500,896007,38894.7854202032,1.00172166427547,TESSy
Cyprus,CY,2021-W36,national,CY,Cyprus,1163,357863,896007,39939.7549349503,0.324984700849208,TESSy
Cyprus,CY,2021-W37,national,CY,Cyprus,1026,378787,896007,42275.0045479555,0.270864628405938,TESSy
Cyprus,CY,2021-W38,national,CY,Cyprus,810,373501,896007,41685.0537998029,0.216866889245276,TESSy
Cyprus,CY,2021-W39,national,CY,Cyprus,731,325917,896007,36374.3810037198,0.224290233402983,TESSy
Cyprus,CY,2021-W40,national,CY,Cyprus,866,359760,896007,40151.4720309105,0.240716032910829,TESSy
Cyprus,CY,2021-W41,national,CY,Cyprus,998,356874,896007,39829.3763329974,0.279650520912143,TESSy
Cyprus,CY,2021-W42,national,CY,Cyprus,995,352757,896007,39369.8933155656,0.282063856989372,TESSy
Cyprus,CY,2021-W43,national,CY,Cyprus,1087,337104,896007,37622.920356649,0.322452418244815,TESSy
Cyprus,CY,2021-W44,national,CY,Cyprus,1503,365321,896007,40772.1145035697,0.411418998634078,TESSy
Cyprus,CY,2021-W45,national,CY,Cyprus,1737,380757,896007,42494.8689016939,0.456196471765457,TESSy
Cyprus,CY,2021-W46,national,CY,Cyprus,2416,385756,896007,43052.7886500887,0.626302636900009,TESSy
Cyprus,CY,2021-W47,national,CY,Cyprus,3174,303561,896007,33879.3112107383,1.04558886022908,TESSy
Cyprus,CY,2021-W48,national,CY,Cyprus,3558,382352,896007,42672.8809038322,0.930556136753567,TESSy
Cyprus,CY,2021-W49,national,CY,Cyprus,4019,557507,896007,62221.2772891283,0.720887809480419,TESSy
Cyprus,CY,2021-W50,national,CY,Cyprus,4310,378170,896007,42206.1434787898,1.13969907713462,TESSy
Cyprus,CY,2021-W51,national,CY,Cyprus,5599,386906,896007,43181.1358616618,1.44712152305728,TESSy
Cyprus,CY,2021-W52,national,CY,Cyprus,21937,548656,896007,61233.450185099,3.99831588463445,TESSy
Cyprus,CY,2022-W01,national,CY,Cyprus,31675,594984,896007,66403.94550489,5.3236725693464,TESSy
Cyprus,CY,2022-W02,national,CY,Cyprus,21366,467230,896007,52145.7979680962,4.57290841769578,TESSy
Cyprus,CY,2022-W03,national,CY,Cyprus,10220,394379,896007,44015.1695243452,2.59141587153474,TESSy
Cyprus,CY,2022-W04,national,CY,Cyprus,17392,370422,896007,41341.4180915997,4.69518549114254,TESSy
Cyprus,CY,2022-W05,national,CY,Cyprus,18255,379970,896007,42407.0347664695,4.80432665736769,TESSy
Cyprus,CY,2022-W06,national,CY,Cyprus,18505,366707,896007,40926.8007950831,5.04626309287796,TESSy
Cyprus,CY,2022-W07,national,CY,Cyprus,16109,356390,896007,39775.3588978658,4.52004826173574,TESSy
Cyprus,CY,2022-W08,national,CY,Cyprus,13941,387067,896007,43199.104471282,3.60170203091455,TESSy
Cyprus,CY,2022-W09,national,CY,Cyprus,13078,352331,896007,39322.3490441481,3.71185050421337,TESSy
Cyprus,CY,2022-W10,national,CY,Cyprus,19764,305708,896007,34118.9298744318,6.46499273816845,TESSy
Cyprus,CY,2022-W11,national,CY,Cyprus,24354,292565,896007,32652.0886555574,8.32430400082033,TESSy
Cyprus,CY,2022-W12,national,CY,Cyprus,32664,282706,896007,31551.7624304274,11.5540526200364,TESSy
Cyprus,CY,2022-W13,national,CY,Cyprus,29782,278601,896007,31093.6186882469,10.689839591387,TESSy
Cyprus,CY,2022-W14,national,CY,Cyprus,17621,250143,896007,27917.5274300312,7.04437062000536,TESSy
Cyprus,CY,2022-W15,national,CY,Cyprus,6781,188337,896007,21019.5902487369,3.60046087598295,TESSy
Cyprus,CY,2022-W16,national,CY,Cyprus,6115,92735,896007,10349.8075349858,6.59405833827573,TESSy
Cyprus,CY,2022-W17,national,CY,Cyprus,3786,144140,896007,16086.9278923044,2.62661301512419,TESSy
Cyprus,CY,2022-W18,national,CY,Cyprus,9559,130241,896007,14535.7123326045,7.33947067359741,TESSy
Cyprus,CY,2022-W19,national,CY,Cyprus,2422,94855,896007,10586.4128293641,2.55337093458437,TESSy
Cyprus,CY,2022-W20,national,CY,Cyprus,2103,90094,896007,10055.0553734513,2.33422869447466,TESSy
Cyprus,CY,2022-W21,national,CY,Cyprus,1774,70898,896007,7912.66139661855,2.50218623938616,TESSy
Cyprus,CY,2022-W22,national,CY,Cyprus,,62144,896007,6935.66010086975,,TESSy
Cyprus,CY,2022-W23,national,CY,Cyprus,2207,56417,896007,6296.49098723559,3.91194143609196,TESSy
Cyprus,CY,2022-W24,national,CY,Cyprus,3470,58675,896007,6548.49794700265,5.91393268001704,TESSy
Cyprus,CY,2022-W25,national,CY,Cyprus,7263,80886,896007,9027.38483069887,8.97930420591944,TESSy
Cyprus,CY,2022-W26,national,CY,Cyprus,10879,100784,896007,11248.1264097267,10.7943721225591,TESSy
Cyprus,CY,2022-W27,national,CY,Cyprus,14914,117395,896007,13102.0181761973,12.7041185740449,TESSy
Cyprus,CY,2022-W28,national,CY,Cyprus,15386,118827,896007,13261.8383561736,12.9482356703443,TESSy
Cyprus,CY,2022-W29,national,CY,Cyprus,10152,106299,896007,11863.634993923,9.5504191008382,TESSy
Cyprus,CY,2022-W30,national,CY,Cyprus,6863,90524,896007,10103.0460699526,7.58141487340374,TESSy
Cyprus,CY,2022-W31,national,CY,Cyprus,5472,81609,896007,9108.07616458354,6.70514281513068,TESSy
Cyprus,CY,2022-W32,national,CY,Cyprus,3611,62256,896007,6948.16000321426,5.80024415317399,TESSy
Cyprus,CY,2022-W33,national,CY,Cyprus,2130,47799,896007,5334.66814433369,4.45616017071487,TESSy
Cyprus,CY,2022-W34,national,CY,Cyprus,2154,61899,896007,6908.31656449113,3.47986235641933,TESSy
Cyprus,CY,2022-W35,national,CY,Cyprus,1752,70530,896007,7871.59028891515,2.48404934070608,TESSy
Cyprus,CY,2022-W36,national,CY,Cyprus,1869,67152,896007,7494.58430570297,2.78323802716226,TESSy
Cyprus,CY,2022-W37,national,CY,Cyprus,2482,60632,896007,6766.91141921882,4.09354796147249,TESSy
Cyprus,CY,2022-W38,national,CY,Cyprus,2932,67851,896007,7572.59708908524,4.32123329059262,TESSy
Cyprus,CY,2022-W39,national,CY,Cyprus,2681,66692,896007,7443.24542107372,4.01997241048402,TESSy
Cyprus,CY,2022-W40,national,CY,Cyprus,2789,67760,896007,7562.44091843032,4.11599763872491,TESSy
Czechia,CZ,2020-W01,national,CZ,Czechia,,,10701777,,,
Czechia,CZ,2020-W02,national,CZ,Czechia,,,10701777,,,
Czechia,CZ,2020-W03,national,CZ,Czechia,,,10701777,,,
Czechia,CZ,2020-W04,national,CZ,Czechia,,,10701777,,,
Czechia,CZ,2020-W05,national,CZ,Czechia,0,43,10701777,0.401802429633882,0,TESSy
Czechia,CZ,2020-W06,national,CZ,Czechia,0,21,10701777,0.196229093542129,0,TESSy
Czechia,CZ,2020-W07,national,CZ,Czechia,0,14,10701777,0.130819395694752,0,TESSy
Czechia,CZ,2020-W08,national,CZ,Czechia,0,8,10701777,0.0747539403970014,0,TESSy
Czechia,CZ,2020-W09,national,CZ,Czechia,3,125,10701777,1.16803031870315,2.4,TESSy
Czechia,CZ,2020-W10,national,CZ,Czechia,30,717,10701777,6.69982190808125,4.18410041841004,TESSy
Czechia,CZ,2020-W11,national,CZ,Czechia,266,4284,10701777,40.0307350825942,6.20915032679739,TESSy
Czechia,CZ,2020-W12,national,CZ,Czechia,866,12432,10701777,116.16762337694,6.96589446589447,TESSy
Czechia,CZ,2020-W13,national,CZ,Czechia,1661,26524,10701777,247.846689386258,6.26225305383803,TESSy
Czechia,CZ,2020-W14,national,CZ,Czechia,1773,42642,10701777,398.457190801116,4.15787252005065,TESSy
Czechia,CZ,2020-W15,national,CZ,Czechia,1405,45100,10701777,421.425338988095,3.11529933481153,TESSy
Czechia,CZ,2020-W16,national,CZ,Czechia,755,44165,10701777,412.688472204196,1.70949847164044,TESSy
Czechia,CZ,2020-W17,national,CZ,Czechia,658,46583,10701777,435.282850689189,1.41253246892643,TESSy
Czechia,CZ,2020-W18,national,CZ,Czechia,379,43476,10701777,406.250289087504,0.871745330757199,TESSy
Czechia,CZ,2020-W19,national,CZ,Czechia,344,45140,10701777,421.79910869008,0.762073548958795,TESSy
Czechia,CZ,2020-W20,national,CZ,Czechia,359,45693,10701777,426.966474820023,0.785678331473092,TESSy
Czechia,CZ,2020-W21,national,CZ,Czechia,486,47258,10701777,441.590214410186,1.02839730839223,TESSy
Czechia,CZ,2020-W22,national,CZ,Czechia,318,39410,10701777,368.256598880728,0.806901801573205,TESSy
Czechia,CZ,2020-W23,national,CZ,Czechia,367,30973,10701777,289.41922448954,1.18490298001485,TESSy
Czechia,CZ,2020-W24,national,CZ,Czechia,399,23542,10701777,219.982158103276,1.69484325885651,TESSy
Czechia,CZ,2020-W25,national,CZ,Czechia,475,22721,10701777,212.310534970034,2.09057699925179,TESSy
Czechia,CZ,2020-W26,national,CZ,Czechia,1106,26321,10701777,245.949808148684,4.20196801033395,TESSy
Czechia,CZ,2020-W27,national,CZ,Czechia,910,26475,10701777,247.388821501326,3.43720491029273,TESSy
Czechia,CZ,2020-W28,national,CZ,Czechia,656,25402,10701777,237.362449245579,2.58247382095898,TESSy
Czechia,CZ,2020-W29,national,CZ,Czechia,771,27541,10701777,257.349784059227,2.79946261936749,TESSy
Czechia,CZ,2020-W30,national,CZ,Czechia,1375,35399,10701777,330.776842014181,3.88429051668126,TESSy
Czechia,CZ,2020-W31,national,CZ,Czechia,1454,45156,10701777,421.948616570874,3.21994862255293,TESSy
Czechia,CZ,2020-W32,national,CZ,Czechia,1567,48112,10701777,449.570197547566,3.25698370468906,TESSy
Czechia,CZ,2020-W33,national,CZ,Czechia,1657,46601,10701777,435.451047055083,3.55571768846162,TESSy
Czechia,CZ,2020-W34,national,CZ,Czechia,1907,48069,10701777,449.168395117932,3.96721379683372,TESSy
Czechia,CZ,2020-W35,national,CZ,Czechia,2449,55606,10701777,519.595951214457,4.40420098550516,TESSy
Czechia,CZ,2020-W36,national,CZ,Czechia,3784,69518,10701777,649.593053564843,5.44319456831324,TESSy
Czechia,CZ,2020-W37,national,CZ,Czechia,8033,99363,10701777,928.471972458406,8.0844982538772,TESSy
Czechia,CZ,2020-W38,national,CZ,Czechia,13099,129530,10701777,1210.35973745295,10.1127152011117,TESSy
Czechia,CZ,2020-W39,national,CZ,Czechia,15306,136406,10701777,1274.61074922417,11.2209140360395,TESSy
Czechia,CZ,2020-W40,national,CZ,Czechia,17864,122170,10701777,1141.58611228771,14.6222476876484,TESSy
Czechia,CZ,2020-W41,national,CZ,Czechia,34665,147316,10701777,1376.55643544058,23.5310489016807,TESSy
Czechia,CZ,2020-W42,national,CZ,Czechia,56775,208593,10701777,1949.14358615396,27.2180753908329,TESSy
Czechia,CZ,2020-W43,national,CZ,Czechia,84210,269470,10701777,2517.99303984749,31.2502319367648,TESSy
Czechia,CZ,2020-W44,national,CZ,Czechia,83550,269556,10701777,2518.79664470676,30.9954146819214,TESSy
Czechia,CZ,2020-W45,national,CZ,Czechia,73172,248150,10701777,2318.77378868949,29.4870038283296,TESSy
Czechia,CZ,2020-W46,national,CZ,Czechia,45344,241106,10701777,2252.95294416993,18.8066659477574,TESSy
Czechia,CZ,2020-W47,national,CZ,Czechia,32156,218645,10701777,2043.0719122628,14.7069450479087,TESSy
Czechia,CZ,2020-W48,national,CZ,Czechia,27421,241188,10701777,2253.719172059,11.3691394265055,TESSy
Czechia,CZ,2020-W49,national,CZ,Czechia,27109,233187,10701777,2178.95588741944,11.6254336648269,TESSy
Czechia,CZ,2020-W50,national,CZ,Czechia,34259,231174,10701777,2160.14592716705,14.8195731353872,TESSy
Czechia,CZ,2020-W51,national,CZ,Czechia,46543,319669,10701777,2987.06467159613,14.5597477390676,TESSy
Czechia,CZ,2020-W52,national,CZ,Czechia,46905,320361,10701777,2993.53088744047,14.6412952887524,TESSy
Czechia,CZ,2020-W53,national,CZ,Czechia,72541,325810,10701777,3044.44766509338,22.2648169178356,TESSy
Czechia,CZ,2021-W01,national,CZ,Czechia,88963,436171,10701777,4075.68761711256,20.3963583090118,TESSy
Czechia,CZ,2021-W02,national,CZ,Czechia,56497,373168,10701777,3486.97230375853,15.1398297817605,TESSy
Czechia,CZ,2021-W03,national,CZ,Czechia,48223,330293,10701777,3086.33790444335,14.6000672130502,TESSy
Czechia,CZ,2021-W04,national,CZ,Czechia,47437,361908,10701777,3381.75613264975,13.1074748278568,TESSy
Czechia,CZ,2021-W05,national,CZ,Czechia,50109,397232,10701777,3711.83215647271,12.6145426350344,TESSy
Czechia,CZ,2021-W06,national,CZ,Czechia,53555,414892,10701777,3876.85147989909,12.9081785139265,TESSy
Czechia,CZ,2021-W07,national,CZ,Czechia,66344,489133,10701777,4570.57739102581,13.5635910887223,TESSy
Czechia,CZ,2021-W08,national,CZ,Czechia,82987,594364,10701777,5553.88137876541,13.9623193867731,TESSy
Czechia,CZ,2021-W09,national,CZ,Czechia,85393,736960,10701777,6886.33298937177,11.5871960486322,TESSy
Czechia,CZ,2021-W10,national,CZ,Czechia,77261,1187122,10701777,11092.7559039961,6.50826115597218,TESSy
Czechia,CZ,2021-W11,national,CZ,Czechia,65080,1272257,10701777,11888.2779934585,5.11531868168145,TESSy
Czechia,CZ,2021-W12,national,CZ,Czechia,49506,1294060,10701777,12092.010513768,3.82563405097136,TESSy
Czechia,CZ,2021-W13,national,CZ,Czechia,37063,1208144,10701777,11289.1905708744,3.0677634454171,TESSy
Czechia,CZ,2021-W14,national,CZ,Czechia,27425,1306628,10701777,12209.4489541316,2.09891415154122,TESSy
Czechia,CZ,2021-W15,national,CZ,Czechia,21559,1346087,10701777,12578.1634208973,1.60160524542619,TESSy
Czechia,CZ,2021-W16,national,CZ,Czechia,17508,1352908,10701777,12641.9004993283,1.29410129883185,TESSy
Czechia,CZ,2021-W17,national,CZ,Czechia,14439,1373099,10701777,12830.5701006478,1.05156292445046,TESSy
Czechia,CZ,2021-W18,national,CZ,Czechia,10861,1446199,10701777,13513.6342310254,0.751003146869829,TESSy
Czechia,CZ,2021-W19,national,CZ,Czechia,7657,1448255,10701777,13532.8459937074,0.528705234920646,TESSy
Czechia,CZ,2021-W20,national,CZ,Czechia,5020,1599487,10701777,14945.9944829723,0.313850628357717,TESSy
Czechia,CZ,2021-W21,national,CZ,Czechia,3211,1410350,10701777,13178.6524798639,0.227673981635764,TESSy
Czechia,CZ,2021-W22,national,CZ,Czechia,2360,1294763,10701777,12098.5795162803,0.182272740262118,TESSy
Czechia,CZ,2021-W23,national,CZ,Czechia,1429,1116542,10701777,10433.2392648436,0.127984437665578,TESSy
Czechia,CZ,2021-W24,national,CZ,Czechia,943,1074015,10701777,10035.8566619357,0.0878013808000819,TESSy
Czechia,CZ,2021-W25,national,CZ,Czechia,698,934539,10701777,8732.55908808416,0.0746892318030601,TESSy
Czechia,CZ,2021-W26,national,CZ,Czechia,1017,883038,10701777,8251.32125253591,0.115170581560477,TESSy
Czechia,CZ,2021-W27,national,CZ,Czechia,1362,537973,10701777,5026.9501971495,0.253172556987061,TESSy
Czechia,CZ,2021-W28,national,CZ,Czechia,1611,725863,10701777,6782.63992979857,0.221942708197001,TESSy
Czechia,CZ,2021-W29,national,CZ,Czechia,1353,722441,10701777,6750.66393179376,0.187281729580686,TESSy
Czechia,CZ,2021-W30,national,CZ,Czechia,1191,755195,10701777,7056.72525226418,0.157707611941287,TESSy
Czechia,CZ,2021-W31,national,CZ,Czechia,1203,731800,10701777,6838.1166978157,0.164389177370866,TESSy
Czechia,CZ,2021-W32,national,CZ,Czechia,1283,742763,10701777,6940.55762888724,0.17273342910188,TESSy
Czechia,CZ,2021-W33,national,CZ,Czechia,1302,673918,10701777,6297.2532505583,0.193198579055612,TESSy
Czechia,CZ,2021-W34,national,CZ,Czechia,1320,564156,10701777,5271.61049982634,0.233977835917725,TESSy
Czechia,CZ,2021-W35,national,CZ,Czechia,1757,561579,10701777,5247.53038677595,0.312867824473494,TESSy
Czechia,CZ,2021-W36,national,CZ,Czechia,2608,526801,10701777,4922.55631938509,0.495063600866361,TESSy
Czechia,CZ,2021-W37,national,CZ,Czechia,3070,505769,10701777,4726.02821008137,0.606996474675198,TESSy
Czechia,CZ,2021-W38,national,CZ,Czechia,3271,513245,10701777,4795.88576738237,0.637317460472094,TESSy
Czechia,CZ,2021-W39,national,CZ,Czechia,4505,457388,10701777,4273.94441128796,0.984940575616326,TESSy
Czechia,CZ,2021-W40,national,CZ,Czechia,5992,447171,10701777,4178.47428515844,1.33997956039189,TESSy
Czechia,CZ,2021-W41,national,CZ,Czechia,9626,493116,10701777,4607.79550910097,1.9520761849139,TESSy
Czechia,CZ,2021-W42,national,CZ,Czechia,21542,588543,10701777,5499.48854288405,3.66022533612667,TESSy
Czechia,CZ,2021-W43,national,CZ,Czechia,34410,702308,10701777,6562.53629654215,4.89955973732323,TESSy
Czechia,CZ,2021-W44,national,CZ,Czechia,53547,605603,10701777,5658.90132078065,8.84193110007711,TESSy
Czechia,CZ,2021-W45,national,CZ,Czechia,77037,706783,10701777,6604.35178195173,10.8996679320244,TESSy
Czechia,CZ,2021-W46,national,CZ,Czechia,107482,796054,10701777,7438.52165859932,13.5018478645921,TESSy
Czechia,CZ,2021-W47,national,CZ,Czechia,128632,798640,10701777,7462.68586983265,16.1063808474407,TESSy
Czechia,CZ,2021-W48,national,CZ,Czechia,114425,787617,10701777,7359.68428420813,14.5280002844022,TESSy
Czechia,CZ,2021-W49,national,CZ,Czechia,91210,701573,10701777,6555.66827826818,13.0007853780006,TESSy
Czechia,CZ,2021-W50,national,CZ,Czechia,68426,648501,10701777,6059.75063767447,10.5514100980569,TESSy
Czechia,CZ,2021-W51,national,CZ,Czechia,40656,492815,10701777,4604.98289209353,8.24974889157189,TESSy
Czechia,CZ,2021-W52,national,CZ,Czechia,35882,363602,10701777,3397.58527952881,9.86848257160302,TESSy
Czechia,CZ,2022-W01,national,CZ,Czechia,46972,536316,10701777,5011.46678724477,8.75826937850074,TESSy
Czechia,CZ,2022-W02,national,CZ,Czechia,72673,600367,10701777,5609.97486679081,12.1047625868844,TESSy
Czechia,CZ,2022-W03,national,CZ,Czechia,159678,877245,10701777,8197.19005544593,18.2022126087923,TESSy
Czechia,CZ,2022-W04,national,CZ,Czechia,249066,1070856,10701777,10006.3381997214,23.2585893901701,TESSy
Czechia,CZ,2022-W05,national,CZ,Czechia,229655,959010,10701777,8961.22204751603,23.9470912712068,TESSy
Czechia,CZ,2022-W06,national,CZ,Czechia,159455,697500,10701777,6517.60917836356,22.8609318996416,TESSy
Czechia,CZ,2022-W07,national,CZ,Czechia,106565,526343,10701777,4918.27665629736,20.2463032661211,TESSy
Czechia,CZ,2022-W08,national,CZ,Czechia,66963,316382,10701777,2956.35014633551,21.1652369603833,TESSy
Czechia,CZ,2022-W09,national,CZ,Czechia,54245,256043,10701777,2392.52789513368,21.1858945567737,TESSy
Czechia,CZ,2022-W10,national,CZ,Czechia,53846,228294,10701777,2133.23450862413,23.5862528143534,TESSy
Czechia,CZ,2022-W11,national,CZ,Czechia,54038,202913,10701777,1896.06828847209,26.6311177696845,TESSy
Czechia,CZ,2022-W12,national,CZ,Czechia,49823,193124,10701777,1804.59749815381,25.7984507363145,TESSy
Czechia,CZ,2022-W13,national,CZ,Czechia,41836,180503,10701777,1686.66381293499,23.1774541143361,TESSy
Czechia,CZ,2022-W14,national,CZ,Czechia,31322,150731,10701777,1408.46702374755,20.780065149173,TESSy
Czechia,CZ,2022-W15,national,CZ,Czechia,18632,111613,10701777,1042.93894369131,16.6933959305816,TESSy
Czechia,CZ,2022-W16,national,CZ,Czechia,13688,96574,10701777,902.410879987501,14.1735870938348,TESSy
Czechia,CZ,2022-W17,national,CZ,Czechia,12360,88253,10701777,824.65743773207,14.0051896252819,TESSy
Czechia,CZ,2022-W18,national,CZ,Czechia,6367,67319,10701777,629.045064198217,9.45795392088415,TESSy
Czechia,CZ,2022-W19,national,CZ,Czechia,3419,48029,10701777,448.794625415947,7.11861583626559,TESSy
Czechia,CZ,2022-W20,national,CZ,Czechia,2200,39318,10701777,367.396928566162,5.59540159723282,TESSy
Czechia,CZ,2022-W21,national,CZ,Czechia,1548,36256,10701777,338.78485787921,4.26963812886143,TESSy
Czechia,CZ,2022-W22,national,CZ,Czechia,1415,31894,10701777,298.025271877745,4.43657114190757,TESSy
Czechia,CZ,2022-W23,national,CZ,Czechia,1885,27740,10701777,259.209288326602,6.79524152847873,TESSy
Czechia,CZ,2022-W24,national,CZ,Czechia,2317,26398,10701777,246.669314825005,8.77718008940071,TESSy
Czechia,CZ,2022-W25,national,CZ,Czechia,3763,27217,10701777,254.322249473148,13.8259176250138,TESSy
Czechia,CZ,2022-W26,national,CZ,Czechia,6416,36886,10701777,344.671730685474,17.3941332754975,TESSy
Czechia,CZ,2022-W27,national,CZ,Czechia,6181,30056,10701777,280.850554071534,20.5649454351877,TESSy
Czechia,CZ,2022-W28,national,CZ,Czechia,10866,47462,10701777,443.49643989031,22.8941047574902,TESSy
Czechia,CZ,2022-W29,national,CZ,Czechia,15806,58087,10701777,542.779016980077,27.2109077762666,TESSy
Czechia,CZ,2022-W30,national,CZ,Czechia,16518,60371,10701777,564.121266963421,27.3608189362442,TESSy
Czechia,CZ,2022-W31,national,CZ,Czechia,14581,54472,10701777,508.999580163182,26.7678807460714,TESSy
Czechia,CZ,2022-W32,national,CZ,Czechia,12575,49844,10701777,465.754425643517,25.2287135863895,TESSy
Czechia,CZ,2022-W33,national,CZ,Czechia,12768,48803,10701777,456.027069149357,26.1623260865111,TESSy
Czechia,CZ,2022-W34,national,CZ,Czechia,10739,43643,10701777,407.810777593291,24.6064660999473,TESSy
Czechia,CZ,2022-W35,national,CZ,Czechia,10887,44148,10701777,412.529620080852,24.6602337591737,TESSy
Czechia,CZ,2022-W36,national,CZ,Czechia,12657,51339,10701777,479.724068255207,24.6537719862093,TESSy
Czechia,CZ,2022-W37,national,CZ,Czechia,14727,63836,10701777,596.499067397872,23.0700545146939,TESSy
Czechia,CZ,2022-W38,national,CZ,Czechia,16237,72925,10701777,681.428887931416,22.2653411038738,TESSy
Czechia,CZ,2022-W39,national,CZ,Czechia,18239,68366,10701777,638.828486147674,26.6784659041044,TESSy
Czechia,CZ,2022-W40,national,CZ,Czechia,18017,71792,10701777,670.84186112269,25.0961109872966,TESSy
Denmark,DK,2020-W01,national,DK,Denmark,,,5840045,,,
Denmark,DK,2020-W02,national,DK,Denmark,,,5840045,,,
Denmark,DK,2020-W03,national,DK,Denmark,,,5840045,,,
Denmark,DK,2020-W04,national,DK,Denmark,,,5840045,,,
Denmark,DK,2020-W05,national,DK,Denmark,0,3,5840045,0.0513694671873248,0,Country website
Denmark,DK,2020-W06,national,DK,Denmark,0,4,5840045,0.068492622916433,0,Country website
Denmark,DK,2020-W07,national,DK,Denmark,0,4,5840045,0.068492622916433,0,Country website
Denmark,DK,2020-W08,national,DK,Denmark,0,9,5840045,0.154108401561974,0,Country website
Denmark,DK,2020-W09,national,DK,Denmark,4,337,5840045,5.77050348070948,1.18694362017804,Country website
Denmark,DK,2020-W10,national,DK,Denmark,81,805,5840045,13.7841403619321,10.0621118012422,Country website
Denmark,DK,2020-W11,national,DK,Denmark,832,4959,5840045,84.9137292606478,16.7775761242186,Country website
Denmark,DK,2020-W12,national,DK,Denmark,553,7352,5840045,125.889440920404,7.52176278563656,Country website
Denmark,DK,2020-W13,national,DK,Denmark,1138,10025,5840045,171.65963618431,11.3516209476309,Country website
Denmark,DK,2020-W14,national,DK,Denmark,850,28264,5840045,483.968873527516,3.00735918482876,Country website
Denmark,DK,2020-W15,national,DK,Denmark,0,27841,5840045,476.725778654103,0,Country website
Denmark,DK,2020-W16,national,DK,Denmark,0,28325,5840045,485.013386026991,0,Country website
Denmark,DK,2020-W17,national,DK,Denmark,0,78114,5840045,1337.55818662356,0,Country website
